image_path,label_path,filename,split,annotations,num_pitches,avg_visible_keypoints,augmented,augmentation_type
field_dataset/train/images/42ba34_3_8_png.rf.ad4e2cec958418f9be4682e2f0b88889.jpg,field_dataset/train/labels/42ba34_3_8_png.rf.ad4e2cec958418f9be4682e2f0b88889.txt,42ba34_3_8_png.rf.ad4e2cec958418f9be4682e2f0b88889.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5140372222222223, 'width': 1.0, 'height': 0.5721275925925926, 'keypoints': [(0.19795588541666667, 0.23835027777777776, 2), (0.14728489583333332, 0.2770530555555556, 2), (0.09737796875, 0.3165012037037037, 2), (0.02380953125, 0.5730662962962964, 0), (0.019841249999999998, 0.6290681481481482, 0), (0.019841249999999998, 0.7440991666666668, 0), (0.14134890625000002, 0.31749925925925926, 2), (0.031344947916666664, 0.41433120370370374, 2), (0.14346125, 0.3594013888888889, 2), (0.2733741666666667, 0.27641518518518515, 2), (0.22811703125, 0.32516379629629627, 2), (0.15810697916666666, 0.4032922222222223, 2), (0.06680593750000001, 0.5095621296296297, 2), (0.5864866666666667, 0.2432923148148148, 2), (0.5896165104166666, 0.3251203703703704, 2), (0.5948319791666666, 0.43645324074074077, 2), (0.6069192187500001, 0.763692962962963, 2), (0.9106738020833334, 0.2947225, 2), (0.9639187499999999, 0.34920953703703705, 2), (0.7037036979166668, 0.5715526851851851, 0), (0.70634921875, 0.6320952777777779, 0), (0.7989418229166667, 0.5155508333333333, 0), (0.9047619270833334, 0.45500814814814816, 0), (0.9047619270833334, 0.5730662962962964, 0), (0.9928588020833333, 0.2563972222222222, 2), (0.98015875, 0.3990062962962963, 0), (0.98015875, 0.45500814814814816, 0), (0.9761904687499999, 0.5730662962962964, 0), (0.9761904687499999, 0.6290681481481482, 0), (0.9761904687499999, 0.7456126851851852, 0), (0.4856301041666667, 0.3696114814814815, 2), (0.6992953645833333, 0.37531481481481477, 2)], 'num_visible_keypoints': 19}]",1,19.0,False,original
field_dataset/train/images/42ba34_5_10_png.rf.e5f9969f41d422f52c1ef32614509d0f.jpg,field_dataset/train/labels/42ba34_5_10_png.rf.e5f9969f41d422f52c1ef32614509d0f.txt,42ba34_5_10_png.rf.e5f9969f41d422f52c1ef32614509d0f.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.6130804629629629, 'width': 1.0, 'height': 0.7738390740740742, 'keypoints': [(0.0, 0.29156546296296293, 0), (0.02380953125, 0.4554465740740741, 0), (0.02380953125, 0.5332399074074073, 0), (0.02380953125, 0.6929210185185185, 0), (0.019841249999999998, 0.7686671296296296, 0), (0.019841249999999998, 0.9242538888888889, 0), (0.08994708333333333, 0.5352871296296297, 0), (0.08994708333333333, 0.6929210185185185, 0), (0.18783067708333334, 0.6130804629629629, 0), (0.29365078125, 0.4574937962962963, 0), (0.29629630208333335, 0.5352871296296297, 0), (0.29894182291666666, 0.6929210185185185, 0), (0.29894182291666666, 0.7707143518518518, 0), (0.03647765625, 0.3219309259259259, 2), (0.05569015625, 0.4361908333333333, 2), (0.07721328125, 0.5868363888888889, 2), (0.4973544791666667, 0.9263010185185184, 0), (0.4629544791666667, 0.30021129629629634, 2), (0.5299102083333334, 0.34835712962962967, 2), (0.629188125, 0.4232574074074074, 2), (0.7515702083333333, 0.5168660185185184, 2), (0.6362208854166667, 0.36746657407407407, 2), (0.6307924479166667, 0.31598435185185186, 2), (0.7707040625, 0.402652962962963, 2), (0.5466772395833334, 0.23811092592592595, 2), (0.6115974479166667, 0.2716952777777778, 2), (0.6788963541666667, 0.30858555555555556, 2), (0.8238251041666668, 0.38726574074074077, 2), (0.9454780729166666, 0.45288629629629634, 2), (0.9761904687499999, 0.9263010185185184, 0), (0.40211640625, 0.6130804629629629, 0), (0.21455307291666664, 0.46091203703703704, 2)], 'num_visible_keypoints': 16}]",1,16.0,False,original
field_dataset/train/images/42ba34_5_1_png.rf.db2496675e56b35731841f68fb45c639.jpg,field_dataset/train/labels/42ba34_5_1_png.rf.db2496675e56b35731841f68fb45c639.txt,42ba34_5_1_png.rf.db2496675e56b35731841f68fb45c639.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5906756481481482, 'width': 1.0, 'height': 0.8186487037037037, 'keypoints': [(0.023282864583333333, 0.25100546296296294, 0), (0.02380953125, 0.42391388888888887, 0), (0.02380953125, 0.5062118518518518, 0), (0.02380953125, 0.6751393518518518, 0), (0.019841249999999998, 0.7552716666666667, 0), (0.019841249999999998, 0.9198676851851851, 0), (0.08994708333333333, 0.5083775925925926, 0), (0.08970947916666666, 0.6817274074074073, 0), (0.18783067708333334, 0.5906756481481482, 0), (0.29365078125, 0.42607962962962964, 0), (0.29629630208333335, 0.5083775925925926, 0), (0.29894182291666666, 0.6751393518518518, 0), (0.29894182291666666, 0.7574374074074075, 0), (0.4071992708333333, 0.2222663888888889, 2), (0.41747859375, 0.3401840740740741, 2), (0.4297772395833333, 0.49711546296296294, 2), (0.4671768229166667, 0.9711814814814814, 2), (0.8664028125000001, 0.25528064814814816, 2), (0.9439676041666666, 0.3215076851851852, 2), (0.7037036979166668, 0.6729736111111111, 0), (0.70634921875, 0.7596031481481481, 0), (0.7989418229166667, 0.5928413888888888, 0), (0.9047619270833334, 0.5062118518518518, 0), (0.9047619270833334, 0.6751393518518518, 0), (0.9763371875, 0.1906700925925926, 2), (0.98015875, 0.42607962962962964, 0), (0.98015875, 0.5062118518518518, 0), (0.9761904687499999, 0.6751393518518518, 0), (0.9761904687499999, 0.7552716666666667, 0), (0.9761904687499999, 0.922033425925926, 0), (0.26747109375, 0.4171310185185185, 2), (0.5744217187499999, 0.39548500000000003, 2)], 'num_visible_keypoints': 9}]",1,9.0,False,original
field_dataset/train/images/42ba34_5_2_png.rf.e104062a5155b7e0895e36a030144b6b.jpg,field_dataset/train/labels/42ba34_5_2_png.rf.e104062a5155b7e0895e36a030144b6b.txt,42ba34_5_2_png.rf.e104062a5155b7e0895e36a030144b6b.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5932906481481481, 'width': 1.0, 'height': 0.8134187037037037, 'keypoints': [(0.02380953125, 0.2618978703703704, 0), (0.02380953125, 0.42759425925925926, 0), (0.021736666666666668, 0.5092664814814815, 0), (0.02380953125, 0.6772148148148148, 0), (0.019841249999999998, 0.7568351851851851, 0), (0.019841249999999998, 0.9203796296296296, 0), (0.08994708333333333, 0.5115184259259259, 0), (0.08994708333333333, 0.6772148148148148, 0), (0.18783067708333334, 0.5932906481481481, 0), (0.29365078125, 0.42974611111111116, 0), (0.29629630208333335, 0.5115184259259259, 0), (0.29894182291666666, 0.6772148148148148, 0), (0.29894182291666666, 0.7589870370370371, 0), (0.38993786458333335, 0.22781435185185187, 2), (0.40074578125000004, 0.34689018518518516, 2), (0.4128897395833333, 0.503327962962963, 2), (0.45221421875, 0.9785878703703704, 2), (0.8484145833333333, 0.2588034259259259, 2), (0.9247615625000001, 0.32530055555555554, 2), (0.7037036979166668, 0.6750628703703704, 0), (0.70634921875, 0.7611389814814814, 0), (0.7989418229166667, 0.5954425925925926, 0), (0.9047619270833334, 0.5093664814814816, 0), (0.9047619270833334, 0.6772148148148148, 0), (0.9555465104166667, 0.19507916666666666, 2), (0.98015875, 0.42974611111111116, 0), (0.98015875, 0.5093664814814816, 0), (0.9761904687499999, 0.6772148148148148, 0), (0.9761904687499999, 0.7568351851851851, 0), (0.9761904687499999, 0.9225315740740742, 0), (0.2500556770833333, 0.4258503703703704, 2), (0.5575843749999999, 0.40078407407407407, 2)], 'num_visible_keypoints': 9}]",1,9.0,False,original
field_dataset/train/images/42ba34_5_4_png.rf.9ff41f9401e02e6da1ef3b1dcb63a5f0.jpg,field_dataset/train/labels/42ba34_5_4_png.rf.9ff41f9401e02e6da1ef3b1dcb63a5f0.txt,42ba34_5_4_png.rf.9ff41f9401e02e6da1ef3b1dcb63a5f0.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5786096296296297, 'width': 1.0, 'height': 0.8427806481481481, 'keypoints': [(0.02380953125, 0.23525453703703705, 0), (0.02341713541666667, 0.4082826851851852, 0), (0.02380953125, 0.4916561111111111, 0), (0.02380953125, 0.6655632407407408, 0), (0.019841249999999998, 0.7480575925925926, 0), (0.019841249999999998, 0.9175055555555555, 0), (0.08994708333333333, 0.4938856481481481, 0), (0.08994708333333333, 0.6655632407407408, 0), (0.18783067708333334, 0.5786096296296297, 0), (0.29365078125, 0.4091616666666667, 0), (0.29629630208333335, 0.4938856481481481, 0), (0.29894182291666666, 0.6655632407407408, 0), (0.29894182291666666, 0.7502872222222222, 0), (0.10200484375, 0.24351518518518517, 2), (0.11851328125, 0.3714427777777778, 2), (0.1400809375, 0.5366763888888889, 2), (0.4973544791666667, 0.9197351851851852, 0), (0.5762256770833333, 0.2357713888888889, 2), (0.6501130208333333, 0.2943339814814815, 2), (0.7627161458333334, 0.38448712962962966, 2), (0.9088853645833334, 0.5024962962962963, 2), (0.7745061458333333, 0.32386342592592593, 2), (0.76978203125, 0.2653578703703704, 2), (0.9360273958333334, 0.3699513888888889, 2), (0.67214921875, 0.16732666666666665, 2), (0.7500195833333334, 0.21120453703703704, 2), (0.8270820833333333, 0.25550407407407405, 2), (1.0, 0.35359944444444447, 2), (0.9761904687499999, 0.7480575925925926, 0), (0.9761904687499999, 0.9197351851851852, 0), (0.40211640625, 0.5786096296296297, 0), (0.291300625, 0.4082462037037037, 2)], 'num_visible_keypoints': 15}]",1,15.0,False,original
field_dataset/train/images/42ba34_5_7_png.rf.870a1c3d0a65449e6a386293abe716bd.jpg,field_dataset/train/labels/42ba34_5_7_png.rf.870a1c3d0a65449e6a386293abe716bd.txt,42ba34_5_7_png.rf.870a1c3d0a65449e6a386293abe716bd.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5962962962962963, 'width': 1.0, 'height': 0.8074074074074075, 'keypoints': [(0.02380953125, 0.2673525, 0), (0.02380953125, 0.43182444444444446, 0), (0.02380953125, 0.5129923148148148, 0), (0.02380953125, 0.6796002777777778, 0), (0.019841249999999998, 0.7586322222222223, 0), (0.023091614583333333, 0.9232060185185185, 0), (0.09221598958333334, 0.5133752777777778, 0), (0.08994708333333333, 0.6796002777777778, 0), (0.18783067708333334, 0.5962962962962963, 0), (0.29365078125, 0.4339603703703704, 0), (0.29686281249999996, 0.5158275925925926, 0), (0.29738770833333333, 0.6797164814814814, 0), (0.30139567708333337, 0.7646050000000001, 0), (0.02601265625, 0.28850703703703706, 2), (0.0449071875, 0.4033375925925926, 2), (0.06782505208333332, 0.5549707407407407, 2), (0.13622760416666668, 1.0, 2), (0.4553904166666667, 0.2648640740740741, 2), (0.5209876041666667, 0.31294037037037037, 2), (0.61909234375, 0.38723675925925927, 2), (0.7412219270833333, 0.4803525925925926, 2), (0.6270620833333334, 0.3336073148148148, 2), (0.6221418750000001, 0.2839684259259259, 2), (0.7595102604166667, 0.3662448148148148, 2), (0.5365259895833333, 0.20168574074074075, 2), (0.6046555729166666, 0.23846546296296298, 2), (0.6707991666666667, 0.2741867592592592, 2), (0.8143188541666666, 0.35246518518518516, 2), (0.9340880729166667, 0.4164543518518518, 2), (0.9761904687499999, 0.9231040740740741, 0), (0.40211640625, 0.5962962962962963, 0), (0.20470947916666665, 0.4293165740740741, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/42ba34_5_8_png.rf.6970b6a0b3bcf6bcaee09efc0fc611b4.jpg,field_dataset/train/labels/42ba34_5_8_png.rf.6970b6a0b3bcf6bcaee09efc0fc611b4.txt,42ba34_5_8_png.rf.6970b6a0b3bcf6bcaee09efc0fc611b4.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5953703703703703, 'width': 1.0, 'height': 0.8092592592592592, 'keypoints': [(0.022538229166666666, 0.26046731481481483, 0), (0.02380953125, 0.4305212962962963, 0), (0.025227864583333332, 0.5156756481481481, 0), (0.024206562499999997, 0.6729383333333334, 0), (0.02184651041666667, 0.765205462962963, 0), (0.01962890625, 0.9192852777777777, 0), (0.09014484375000001, 0.5197193518518519, 0), (0.08994708333333333, 0.6788653703703704, 0), (0.18783067708333334, 0.5953703703703703, 0), (0.29365078125, 0.43266212962962963, 0), (0.29629630208333335, 0.5140162962962963, 0), (0.29914552083333334, 0.6794560185185186, 0), (0.29894182291666666, 0.7602194444444444, 0), (0.03423078125, 0.28673564814814817, 2), (0.05334166666666666, 0.4022635185185185, 2), (0.07570552083333333, 0.5531939814814815, 2), (0.14255875, 0.9976430555555557, 2), (0.46270572916666663, 0.2636746296296296, 2), (0.5271558333333333, 0.3118404629629629, 2), (0.6257721875000001, 0.38704074074074074, 2), (0.7492336979166667, 0.4811499074074074, 2), (0.6341231770833333, 0.33358518518518515, 2), (0.6296585416666667, 0.2828337962962963, 2), (0.76731859375, 0.3659471296296296, 2), (0.54438640625, 0.20130796296296297, 2), (0.6119558854166667, 0.23752972222222224, 2), (0.6778618229166666, 0.2734653703703704, 2), (0.82149328125, 0.35205851851851855, 2), (0.9418509375, 0.416942037037037, 2), (0.9761904687499999, 0.9229276851851852, 0), (0.40211640625, 0.5953703703703703, 0), (0.21168270833333333, 0.4261548148148148, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/42ba34_5_9_png.rf.c81d9e4351035f2e6360c53311b28e5d.jpg,field_dataset/train/labels/42ba34_5_9_png.rf.c81d9e4351035f2e6360c53311b28e5d.txt,42ba34_5_9_png.rf.c81d9e4351035f2e6360c53311b28e5d.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.6138888888888889, 'width': 1.0, 'height': 0.7722222222222223, 'keypoints': [(0.02380953125, 0.2992798148148148, 0), (0.02380953125, 0.45658435185185187, 0), (0.02380953125, 0.5342151851851852, 0), (0.02380953125, 0.6935625925925926, 0), (0.019841249999999998, 0.769150462962963, 0), (0.019841249999999998, 0.9244121296296296, 0), (0.08994708333333333, 0.5362580555555555, 0), (0.08994708333333333, 0.6935625925925926, 0), (0.18783067708333334, 0.6138888888888889, 0), (0.29365078125, 0.45862731481481483, 0), (0.29629630208333335, 0.5362580555555555, 0), (0.29894182291666666, 0.6935625925925926, 0), (0.29894182291666666, 0.771193425925926, 0), (0.03721359375, 0.3205436111111111, 2), (0.05580729166666667, 0.4362912037037037, 2), (0.07743760416666667, 0.5856300925925926, 2), (0.4973544791666667, 0.926455, 0), (0.46533416666666666, 0.2983872222222222, 2), (0.5303147916666666, 0.3468497222222222, 2), (0.6290316145833333, 0.42157537037037035, 2), (0.7511203645833333, 0.514932037037037, 2), (0.6361771875, 0.3685996296296296, 2), (0.6313683854166666, 0.3173566666666667, 2), (0.7689860937499999, 0.40113527777777774, 2), (0.5464121354166667, 0.23582675925925928, 2), (0.6131933854166667, 0.2722773148148148, 2), (0.6794413020833333, 0.3079739814814815, 2), (0.8242830208333333, 0.38645703703703704, 2), (0.9448744270833332, 0.45177120370370366, 2), (0.9761904687499999, 0.926455, 0), (0.40211640625, 0.6138888888888889, 0), (0.2139865625, 0.46112166666666665, 2)], 'num_visible_keypoints': 16}]",1,16.0,False,original
field_dataset/train/images/42ba34_6_10_png.rf.720e4dcda460472c8ee3c2ad207c9e1a.jpg,field_dataset/train/labels/42ba34_6_10_png.rf.720e4dcda460472c8ee3c2ad207c9e1a.txt,42ba34_6_10_png.rf.720e4dcda460472c8ee3c2ad207c9e1a.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5798900925925926, 'width': 1.0, 'height': 0.7060763888888889, 'keypoints': [(0.02380953125, 0.29222925925925924, 0), (0.02380953125, 0.43605962962962963, 0), (0.02380953125, 0.5070409259259259, 0), (0.02380953125, 0.6527391666666666, 0), (0.019841249999999998, 0.7218525, 0), (0.019841249999999998, 0.8638149074074074, 0), (0.08994708333333333, 0.5089087962962963, 0), (0.08994708333333333, 0.6527391666666666, 0), (0.18783067708333334, 0.5798900925925926, 0), (0.29551796874999997, 0.43829212962962966, 0), (0.29629630208333335, 0.5089087962962963, 0), (0.29894182291666666, 0.6527391666666666, 0), (0.29894182291666666, 0.723720462962963, 0), (0.34418947916666665, 0.26934314814814814, 2), (0.3527018229166667, 0.3602575, 2), (0.36393026041666665, 0.48080148148148144, 2), (0.40044557291666666, 0.8423358333333334, 2), (0.6905110937500001, 0.2826895370370371, 2), (0.74580890625, 0.3295753703703704, 2), (0.8335815624999999, 0.4068070370370371, 2), (0.9418660416666668, 0.505447037037037, 2), (0.8399271875000001, 0.3585756481481482, 2), (0.8381368229166667, 0.3132125, 2), (0.9668843749999999, 0.40426435185185183, 2), (0.7647908333333333, 0.2339662962962963, 2), (0.8236653645833333, 0.270529537037037, 2), (0.8846028645833334, 0.30911092592592593, 2), (0.9769409375, 0.6538989814814815, 0), (0.98015875, 0.7218525, 0), (0.9761904687499999, 0.8656828703703704, 0), (0.2358296875, 0.4272388888888889, 2), (0.47439166666666666, 0.39268305555555555, 2)], 'num_visible_keypoints': 16}]",1,16.0,False,original
field_dataset/train/images/42ba34_6_11_png.rf.56cf66b3ee564d4b1bcb824da763e210.jpg,field_dataset/train/labels/42ba34_6_11_png.rf.56cf66b3ee564d4b1bcb824da763e210.txt,42ba34_6_11_png.rf.56cf66b3ee564d4b1bcb824da763e210.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5918480555555556, 'width': 1.0, 'height': 0.7611255555555555, 'keypoints': [(0.02380953125, 0.28175981481481477, 0), (0.02380953125, 0.4368038888888889, 0), (0.02380953125, 0.5133191666666667, 0), (0.02380953125, 0.6703768518518518, 0), (0.019841249999999998, 0.7448786111111111, 0), (0.019841249999999998, 0.897909074074074, 0), (0.08994708333333333, 0.5153327777777778, 0), (0.08994708333333333, 0.6703768518518518, 0), (0.18783067708333334, 0.5918480555555556, 0), (0.29365078125, 0.4388175, 0), (0.29629630208333335, 0.5153327777777778, 0), (0.29894182291666666, 0.6703768518518518, 0), (0.29894182291666666, 0.7468921296296297, 0), (0.25684244791666666, 0.27239074074074077, 2), (0.2673884375, 0.36724814814814816, 2), (0.28196916666666666, 0.49197111111111114, 2), (0.32628807291666667, 0.8656514814814814, 2), (0.61288390625, 0.27374657407407404, 2), (0.6688161458333333, 0.3203476851851852, 2), (0.7546478645833333, 0.39283814814814816, 2), (0.8631835416666667, 0.4865315740740741, 2), (0.7633781249999999, 0.3454952777777778, 2), (0.7607830208333334, 0.30011944444444444, 2), (0.8849221354166666, 0.3846038888888889, 2), (0.6862546354166666, 0.22354481481481484, 2), (0.7453257812499999, 0.2590220370370371, 2), (0.803484375, 0.29451925925925926, 2), (0.9375775, 0.37574759259259255, 2), (0.9761904687499999, 0.7448786111111111, 0), (0.9761904687499999, 0.8999226851851853, 0), (0.14692854166666666, 0.4438627777777778, 2), (0.39453802083333334, 0.39903685185185184, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/42ba34_6_12_png.rf.ea72c26b8ab4cb41f4df2a4f6bc575c5.jpg,field_dataset/train/labels/42ba34_6_12_png.rf.ea72c26b8ab4cb41f4df2a4f6bc575c5.txt,42ba34_6_12_png.rf.ea72c26b8ab4cb41f4df2a4f6bc575c5.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5993091666666667, 'width': 1.0, 'height': 0.8013816666666667, 'keypoints': [(0.02380953125, 0.2728203703703704, 0), (0.02380953125, 0.43606472222222226, 0), (0.02380953125, 0.5166269444444445, 0), (0.02380953125, 0.6819913888888889, 0), (0.019841249999999998, 0.7604335185185185, 0), (0.019841249999999998, 0.9215578703703704, 0), (0.08994708333333333, 0.5187470370370371, 0), (0.08994708333333333, 0.6819913888888889, 0), (0.18783067708333334, 0.5993091666666667, 0), (0.29365078125, 0.4381848148148148, 0), (0.29629630208333335, 0.5187470370370371, 0), (0.29894182291666666, 0.6819913888888889, 0), (0.29894182291666666, 0.7625536111111111, 0), (0.22968546875, 0.2595087962962963, 2), (0.24210817708333332, 0.3632052777777778, 2), (0.25728354166666667, 0.5002857407407407, 2), (0.3058898958333333, 0.9061342592592593, 2), (0.6171284895833333, 0.26035879629629627, 2), (0.6785847916666667, 0.3100043518518519, 2), (0.7726684375, 0.3891926851851852, 2), (0.8921590104166667, 0.49133027777777777, 2), (0.7818684895833333, 0.33693935185185186, 2), (0.77869671875, 0.28761935185185183, 2), (0.9159139062499999, 0.3797887962962963, 2), (0.69687296875, 0.20479962962962964, 2), (0.7609863541666667, 0.2416087962962963, 2), (0.8274922916666667, 0.28145981481481486, 2), (0.9762349479166667, 0.3702944444444444, 2), (0.98015875, 0.7604335185185185, 0), (0.9761904687499999, 0.9236779629629629, 0), (0.10790203125, 0.4472656481481481, 2), (0.38015744791666667, 0.3956235185185185, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/42ba34_6_14_png.rf.0c7eb526bbf0581d9550cbc5e86617cb.jpg,field_dataset/train/labels/42ba34_6_14_png.rf.0c7eb526bbf0581d9550cbc5e86617cb.txt,42ba34_6_14_png.rf.0c7eb526bbf0581d9550cbc5e86617cb.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.5, 'y_center': 0.5986111111111111, 'width': 1.0, 'height': 0.8027777777777778, 'keypoints': [(0.02380953125, 0.27155351851851856, 0), (0.02512817708333333, 0.43173101851851853, 0), (0.02380953125, 0.5157848148148148, 0), (0.02380953125, 0.6814374074074074, 0), (0.019841249999999998, 0.7600162037037037, 0), (0.019841249999999998, 0.9214212037037037, 0), (0.08994708333333333, 0.5179086111111112, 0), (0.08994708333333333, 0.6814374074074074, 0), (0.18888552083333332, 0.5993850925925926, 0), (0.29365078125, 0.43720601851851854, 0), (0.29629630208333335, 0.5179086111111112, 0), (0.29894182291666666, 0.6814374074074074, 0), (0.29894182291666666, 0.7621399074074073, 0), (0.16402385416666665, 0.26881509259259256, 2), (0.17737427083333335, 0.374197037037037, 2), (0.19596557291666666, 0.5125289814814815, 2), (0.24994505208333334, 0.9233579629629629, 2), (0.5558105729166667, 0.2589446296296296, 2), (0.6183959895833334, 0.3084599074074074, 2), (0.7127461979166667, 0.3846787962962963, 2), (0.83045453125, 0.48038916666666664, 2), (0.72107953125, 0.33269675925925923, 2), (0.7161580208333334, 0.28509472222222226, 2), (0.850773125, 0.37025462962962963, 2), (0.6360534895833333, 0.20310694444444444, 2), (0.7010436979166667, 0.23987268518518517, 2), (0.7651428125, 0.2764684259259259, 2), (0.9053059895833333, 0.35801509259259257, 2), (0.978706875, 0.7602213888888889, 0), (0.9761904687499999, 0.923545, 0), (0.038063541666666666, 0.4652307407407408, 2), (0.3207498958333333, 0.40453194444444446, 2)], 'num_visible_keypoints': 17}]",1,17.0,False,original
field_dataset/train/images/42ba34_6_1_png.rf.04d4c0b2e47e160533df73df62097153.jpg,field_dataset/train/labels/42ba34_6_1_png.rf.04d4c0b2e47e160533df73df62097153.txt,42ba34_6_1_png.rf.04d4c0b2e47e160533df73df62097153.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.525, 'y_center': 0.5745804629629631, 'width': 0.95, 'height': 0.6903212037037038, 'keypoints': [(0.4711946875, 0.23773842592592592, 2), (0.4241511458333333, 0.26647435185185187, 2), (0.37614390625, 0.2962605555555556, 2), (0.2741248958333333, 0.36185675925925925, 2), (0.19222713541666667, 0.41647888888888884, 2), (0.056298802083333335, 0.5097105555555556, 2), (0.41468380208333333, 0.30222537037037034, 2), (0.316153125, 0.370919537037037, 2), (0.41503666666666666, 0.34127703703703705, 2), (0.53960640625, 0.28310555555555555, 2), (0.49499927083333334, 0.3217662037037037, 2), (0.4258396875, 0.38259064814814814, 2), (0.3402126041666667, 0.4602307407407407, 2), (0.8520770833333333, 0.2947978703703704, 2), (0.8503767187500001, 0.3819246296296296, 2), (0.8478275, 0.4967073148148148, 2), (0.8371184374999999, 0.8436975, 2), (0.7185185416666666, 0.43761194444444446, 0), (0.7210317708333334, 0.5070093518518519, 0), (0.7185185416666666, 0.6439777777777778, 0), (0.7210317708333334, 0.7170276851851852, 0), (0.8089946875, 0.5764066666666666, 0), (0.9095238020833333, 0.5033568518518519, 0), (0.9095238020833333, 0.645804074074074, 0), (0.98115078125, 0.29516472222222223, 0), (0.98115078125, 0.4357857407407407, 0), (0.98115078125, 0.5033568518518519, 0), (0.9773809375, 0.645804074074074, 0), (0.9773809375, 0.7133751851851852, 0), (0.9773809375, 0.8539961111111111, 0), (0.74094203125, 0.406777962962963, 2), (0.9670943229166666, 0.45661685185185186, 2)], 'num_visible_keypoints': 19}]",1,19.0,False,original
field_dataset/train/images/42ba34_6_3_png.rf.27f534a54e31f7768245719415621916.jpg,field_dataset/train/labels/42ba34_6_3_png.rf.27f534a54e31f7768245719415621916.txt,42ba34_6_3_png.rf.27f534a54e31f7768245719415621916.jpg,field_dataset/train,"[{'class_id': 0, 'class_name': 'pitch', 'x_center': 0.50010171875, 'y_center': 0.5632902777777778, 'width': 0.9997965625, 'height': 0.6450990740740741, 'keypoints': [(0.35531208333333336, 0.24682435185185184, 2), (0.30787760416666665, 0.27878685185185187, 2), (0.2615885416666667, 0.31095194444444446, 2), (0.15719604166666665, 0.38617981481481484, 2), (0.07227375, 0.4511248148148148, 2), (0.020040677083333333, 0.8226951851851853, 0), (0.30090333333333336, 0.3148474074074074, 2), (0.20167437500000002, 0.3926649074074074, 2), (0.30151369791666666, 0.3543438888888889, 2), (0.42535197916666667, 0.2876447222222222, 2), (0.3812296354166667, 0.33029879629629627, 2), (0.31270140625000004, 0.39718962962962967, 2), (0.22833864583333333, 0.4832790740740741, 2), (0.7308959895833333, 0.2790835185185185, 2), (0.7322082291666666, 0.3629991666666667, 2), (0.7329264583333334, 0.47337962962962965, 2), (0.7320882291666667, 0.8054650925925926, 2), (0.7037640104166666, 0.43529444444444443, 0), (0.7064089583333334, 0.5001456481481481, 0), (0.7037640104166666, 0.6281414814814814, 0), (0.7064089583333334, 0.6964060185185186, 0), (0.7989827083333334, 0.5649969444444444, 0), (0.9047813020833334, 0.49673240740740743, 0), (0.9047813020833334, 0.6298481481481482, 0), (0.9801627604166666, 0.3021787962962963, 0), (0.9801627604166666, 0.4335878703703704, 0), (0.9801627604166666, 0.49673240740740743, 0), (0.9761953125, 0.6298481481481482, 0), (0.9801627604166666, 0.6929927777777778, 0), (0.9761953125, 0.8244018518518519, 0), (0.6275044791666667, 0.3922924074074074, 2), (0.8414266145833333, 0.4267723148148148, 2)], 'num_visible_keypoints': 18}]",1,18.0,False,original
